producto,provincia,periodo,precio_actual,precio_t1,precio_t2,variacion_t2_t1,promedio_movil_2q,promedio_movil_3q,volatilidad_3q,momentum,año,mes,quincena,variacion_real,comportamiento,categoria,producto_encoded,provincia_encoded,categoria_perecedero
Porcino a la Canal (lb),PICHINCHA,2022-08-Q1,1.95,1.95,2.05,-4.88,2.0,2.02,0.0608,-0.0534,2022,8,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2022-08-Q2,1.75,1.95,1.95,0.0,1.95,1.9833,0.0577,-0.0488,2022,8,2,-10.26,Caída,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2022-09-Q1,1.8,1.75,1.95,-10.26,1.85,1.8833,0.1155,-0.1026,2022,9,1,2.86,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2022-09-Q2,1.77,1.8,1.75,2.86,1.775,1.8333,0.1041,-0.0769,2022,9,2,-1.67,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2022-10-Q1,1.9,1.77,1.8,-1.67,1.785,1.7733,0.0252,0.0114,2022,10,1,7.34,Alza,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2022-10-Q2,1.9,1.9,1.77,7.34,1.835,1.8233,0.0681,0.0556,2022,10,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2022-11-Q1,1.9,1.9,1.9,0.0,1.9,1.8567,0.0751,0.0734,2022,11,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2022-11-Q2,1.9,1.9,1.9,0.0,1.9,1.9,0.0,0.0,2022,11,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2022-12-Q1,1.95,1.9,1.9,0.0,1.9,1.9,0.0,0.0,2022,12,1,2.63,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2022-12-Q2,2.12,1.95,1.9,2.63,1.925,1.9167,0.0289,0.0263,2022,12,2,8.72,Alza,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-01-Q1,1.95,2.12,1.95,8.72,2.035,1.99,0.1153,0.1158,2023,1,1,-8.02,Caída,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-01-Q2,2.08,1.95,2.12,-8.02,2.035,2.0067,0.0981,0.0,2023,1,2,6.67,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-02-Q1,2.08,2.08,1.95,6.67,2.015,2.05,0.0889,-0.0189,2023,2,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-02-Q2,2.1,2.08,2.08,0.0,2.08,2.0367,0.0751,0.0667,2023,2,2,0.96,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-03-Q1,2.03,2.1,2.08,0.96,2.09,2.0867,0.0115,0.0096,2023,3,1,-3.33,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-03-Q2,1.98,2.03,2.1,-3.33,2.065,2.07,0.0361,-0.024,2023,3,2,-2.46,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-04-Q1,1.9,1.98,2.03,-2.46,2.005,2.0367,0.0603,-0.0571,2023,4,1,-4.04,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-04-Q2,1.9,1.9,1.98,-4.04,1.94,1.97,0.0656,-0.064,2023,4,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-05-Q1,1.85,1.9,1.9,0.0,1.9,1.9267,0.0462,-0.0404,2023,5,1,-2.63,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-05-Q2,1.85,1.85,1.9,-2.63,1.875,1.8833,0.0289,-0.0263,2023,5,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-06-Q1,1.85,1.85,1.85,0.0,1.85,1.8667,0.0289,-0.0263,2023,6,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-06-Q2,2.0,1.85,1.85,0.0,1.85,1.85,0.0,0.0,2023,6,2,8.11,Alza,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-07-Q1,2.0,2.0,1.85,8.11,1.925,1.9,0.0866,0.0811,2023,7,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-07-Q2,1.95,2.0,2.0,0.0,2.0,1.95,0.0866,0.0811,2023,7,2,-2.5,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-08-Q1,2.1,1.95,2.0,-2.5,1.975,1.9833,0.0289,-0.025,2023,8,1,7.69,Alza,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-08-Q2,2.01,2.1,1.95,7.69,2.025,2.0167,0.0764,0.05,2023,8,2,-4.29,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-09-Q1,1.9,2.01,2.1,-4.29,2.055,2.02,0.0755,0.0308,2023,9,1,-5.47,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-09-Q2,1.93,1.9,2.01,-5.47,1.955,2.0033,0.1002,-0.0952,2023,9,2,1.58,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-10-Q1,2.0,1.93,1.9,1.58,1.915,1.9467,0.0569,-0.0398,2023,10,1,3.63,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-10-Q2,2.0,2.0,1.93,3.63,1.965,1.9433,0.0513,0.0526,2023,10,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-11-Q1,2.1,2.0,2.0,0.0,2.0,1.9767,0.0404,0.0363,2023,11,1,5.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-11-Q2,2.07,2.1,2.0,5.0,2.05,2.0333,0.0577,0.05,2023,11,2,-1.43,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-12-Q1,2.1,2.07,2.1,-1.43,2.085,2.0567,0.0513,0.035,2023,12,1,1.45,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2023-12-Q2,2.1,2.1,2.07,1.45,2.085,2.09,0.0173,0.0,2023,12,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-01-Q1,2.2,2.1,2.1,0.0,2.1,2.09,0.0173,0.0145,2024,1,1,4.76,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-01-Q2,2.2,2.2,2.1,4.76,2.15,2.1333,0.0577,0.0476,2024,1,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-02-Q1,2.3,2.2,2.2,0.0,2.2,2.1667,0.0577,0.0476,2024,2,1,4.55,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-03-Q1,2.4,2.3,2.2,4.55,2.25,2.2333,0.0577,0.0455,2024,3,1,4.35,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-03-Q2,2.4,2.4,2.3,4.35,2.35,2.3,0.1,0.0909,2024,3,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-04-Q1,2.4,2.4,2.4,0.0,2.4,2.3667,0.0577,0.0435,2024,4,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-04-Q2,2.4,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2024,4,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-05-Q1,2.4,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2024,5,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-05-Q2,2.5,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2024,5,2,4.17,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-06-Q1,2.5,2.5,2.4,4.17,2.45,2.4333,0.0577,0.0417,2024,6,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-06-Q2,2.35,2.5,2.5,0.0,2.5,2.4667,0.0577,0.0417,2024,6,2,-6.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-07-Q1,2.4,2.35,2.5,-6.0,2.425,2.45,0.0866,-0.06,2024,7,1,2.13,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-07-Q2,2.4,2.4,2.35,2.13,2.375,2.4167,0.0764,-0.04,2024,7,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-08-Q1,2.4,2.4,2.4,0.0,2.4,2.3833,0.0289,0.0213,2024,8,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-08-Q2,2.4,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2024,8,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-09-Q1,2.4,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2024,9,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-09-Q2,2.4,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2024,9,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-10-Q1,2.4,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2024,10,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-10-Q2,2.4,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2024,10,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-11-Q1,2.2,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2024,11,1,-8.33,Caída,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-11-Q2,2.2,2.2,2.4,-8.33,2.3,2.3333,0.1155,-0.0833,2024,11,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-12-Q1,2.228888888888889,2.2,2.2,0.0,2.2,2.2667,0.1155,-0.0833,2024,12,1,1.31,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2024-12-Q2,2.257777777777778,2.228888888888889,2.2,1.31,2.2144,2.2096,0.0167,0.0131,2024,12,2,1.3,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-01-Q1,2.286666666666666,2.257777777777778,2.228888888888889,1.3,2.2433,2.2289,0.0289,0.0263,2025,1,1,1.28,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-01-Q2,2.315555555555556,2.286666666666666,2.257777777777778,1.28,2.2722,2.2578,0.0289,0.0259,2025,1,2,1.26,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-02-Q1,1.9,2.315555555555556,2.286666666666666,1.26,2.3011,2.2867,0.0289,0.0256,2025,2,1,-17.95,Caída,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-02-Q2,1.97,1.9,2.315555555555556,-17.95,2.1078,2.1674,0.232,-0.1691,2025,2,2,3.68,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-03-Q1,2.0,1.97,1.9,3.68,1.935,2.0619,0.2225,-0.1492,2025,3,1,1.52,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-03-Q2,2.27,2.0,1.97,1.52,1.985,1.9567,0.0513,0.0526,2025,3,2,13.5,Alza,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-04-Q1,2.27,2.27,2.0,13.5,2.135,2.08,0.1652,0.1523,2025,4,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-04-Q2,2.4,2.27,2.27,0.0,2.27,2.18,0.1559,0.135,2025,4,2,5.73,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-05-Q1,2.4,2.4,2.27,5.73,2.335,2.3133,0.0751,0.0573,2025,5,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-05-Q2,2.4,2.4,2.4,0.0,2.4,2.3567,0.0751,0.0573,2025,5,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-06-Q1,2.2,2.4,2.4,0.0,2.4,2.4,0.0,0.0,2025,6,1,-8.33,Caída,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-06-Q2,2.2,2.2,2.4,-8.33,2.3,2.3333,0.1155,-0.0833,2025,6,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-07-Q1,2.2,2.2,2.2,0.0,2.2,2.2667,0.1155,-0.0833,2025,7,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-07-Q2,2.2,2.2,2.2,0.0,2.2,2.2,0.0,0.0,2025,7,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-08-Q1,1.8,2.2,2.2,0.0,2.2,2.2,0.0,0.0,2025,8,1,-18.18,Caída,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-08-Q2,1.72,1.8,2.2,-18.18,2.0,2.0667,0.2309,-0.1818,2025,8,2,-4.44,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-09-Q1,1.6,1.72,1.8,-4.44,1.76,1.9067,0.2572,-0.2182,2025,9,1,-6.98,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-09-Q2,1.6,1.6,1.72,-6.98,1.66,1.7067,0.1007,-0.1111,2025,9,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-10-Q1,1.65,1.6,1.6,0.0,1.6,1.64,0.0693,-0.0698,2025,10,1,3.12,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-10-Q2,1.74,1.65,1.6,3.12,1.625,1.6167,0.0289,0.0312,2025,10,2,5.45,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-11-Q1,1.65,1.74,1.65,5.45,1.695,1.6633,0.0709,0.0875,2025,11,1,-5.17,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-11-Q2,1.7,1.65,1.74,-5.17,1.695,1.68,0.052,0.0,2025,11,2,3.03,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-12-Q1,1.7,1.7,1.65,3.03,1.675,1.6967,0.0451,-0.023,2025,12,1,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2025-12-Q2,2.4,1.7,1.7,0.0,1.7,1.6833,0.0289,0.0303,2025,12,2,41.18,Alza,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-01-Q1,1.7,2.4,1.7,41.18,2.05,1.9333,0.4041,0.4118,2026,1,1,-29.17,Caída,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-01-Q2,1.69,1.7,2.4,-29.17,2.05,1.9333,0.4041,0.0,2026,1,2,-0.59,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-02-Q1,1.727777777777778,1.69,1.7,-0.59,1.695,1.93,0.4071,-0.2958,2026,2,1,2.24,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-02-Q2,1.7655555555555555,1.727777777777778,1.69,2.24,1.7089,1.7059,0.0196,0.0163,2026,2,2,2.19,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-03-Q1,1.8033333333333332,1.7655555555555555,1.727777777777778,2.19,1.7467,1.7278,0.0378,0.0447,2026,3,1,2.14,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-03-Q2,1.8411111111111111,1.8033333333333332,1.7655555555555555,2.14,1.7844,1.7656,0.0378,0.0437,2026,3,2,2.09,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-04-Q1,1.88,1.8411111111111111,1.8033333333333332,2.09,1.8222,1.8033,0.0378,0.0428,2026,4,1,2.11,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-04-Q2,1.88,1.88,1.8411111111111111,2.11,1.8606,1.8415,0.0383,0.0425,2026,4,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-05-Q1,1.98,1.88,1.88,0.0,1.88,1.867,0.0225,0.0211,2026,5,1,5.32,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-05-Q2,1.92,1.98,1.88,5.32,1.93,1.9133,0.0577,0.0532,2026,5,2,-3.03,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-06-Q1,1.85,1.92,1.98,-3.03,1.95,1.9267,0.0503,0.0213,2026,6,1,-3.65,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-06-Q2,1.85,1.85,1.92,-3.65,1.885,1.9167,0.0651,-0.0657,2026,6,2,0.0,Estable,no_perecedero,56,2,0
Porcino a la Canal (lb),PICHINCHA,2026-07-Q1,1.85,1.85,1.85,0.0,1.85,1.8733,0.0404,-0.0365,2026,7,1,0.0,Estable,no_perecedero,56,2,0
Quinua (qq),AZUAY,2019-01-Q2,103.33,104.17,,,,,0.0,0.0,2019,1,2,-0.81,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-02-Q1,100.0,103.33,104.17,-0.81,103.75,,0.594,0.0,2019,2,1,-3.22,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-02-Q2,100.0,100.0,103.33,-3.22,101.665,102.5,2.2054,-0.04,2019,2,2,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-03-Q1,100.0,100.0,100.0,0.0,100.0,101.11,1.9226,-0.0322,2019,3,1,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-03-Q2,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,2019,3,2,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-04-Q1,96.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,2019,4,1,-4.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-04-Q2,94.73,96.0,100.0,-4.0,98.0,98.6667,2.3094,-0.04,2019,4,2,-1.32,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-05-Q1,91.67,94.73,96.0,-1.32,95.365,96.91,2.7503,-0.0527,2019,5,1,-3.23,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-05-Q2,90.83,91.67,94.73,-3.23,93.2,94.1333,2.2258,-0.0451,2019,5,2,-0.92,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-06-Q1,90.84,90.83,91.67,-0.92,91.25,92.41,2.0526,-0.0412,2019,6,1,0.01,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-06-Q2,91.25,90.84,90.83,0.01,90.835,91.1133,0.4821,-0.0091,2019,6,2,0.45,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-07-Q1,89.17,91.25,90.84,0.45,91.045,90.9733,0.2397,0.0046,2019,7,1,-2.28,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-07-Q2,89.4,89.17,91.25,-2.28,90.21,90.42,1.1018,-0.0184,2019,7,2,0.26,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-08-Q1,90.0,89.4,89.17,0.26,89.285,89.94,1.1403,-0.0203,2019,8,1,0.67,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-08-Q2,90.0,90.0,89.4,0.67,89.7,89.5233,0.4285,0.0093,2019,8,2,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-09-Q1,90.0,90.0,90.0,0.0,90.0,89.8,0.3464,0.0067,2019,9,1,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-09-Q2,91.67,90.0,90.0,0.0,90.0,90.0,0.0,0.0,2019,9,2,1.86,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-10-Q1,91.11,91.67,90.0,1.86,90.835,90.5567,0.9642,0.0186,2019,10,1,-0.61,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-10-Q2,91.33,91.11,91.67,-0.61,91.39,90.9267,0.85,0.0123,2019,10,2,0.24,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-11-Q1,93.34,91.33,91.11,0.24,91.22,91.37,0.2821,-0.0037,2019,11,1,2.2,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-11-Q2,94.17,93.34,91.33,2.2,92.335,91.9267,1.2289,0.0245,2019,11,2,0.89,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-12-Q1,96.67,94.17,93.34,0.89,93.755,92.9467,1.4603,0.0311,2019,12,1,2.65,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2019-12-Q2,95.78,96.67,94.17,2.65,95.42,94.7267,1.7334,0.0357,2019,12,2,-0.92,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-01-Q1,92.5,95.78,96.67,-0.92,96.225,95.54,1.2672,0.0171,2020,1,1,-3.42,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-01-Q2,92.5,92.5,95.78,-3.42,94.14,94.9833,2.1962,-0.0431,2020,1,2,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-02-Q1,90.34,92.5,92.5,0.0,92.5,93.5933,1.8937,-0.0342,2020,2,1,-2.34,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-02-Q2,89.67,90.34,92.5,-2.34,91.42,91.78,1.2471,-0.0234,2020,2,2,-0.74,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-03-Q1,93.34,89.67,90.34,-0.74,90.005,90.8367,1.4789,-0.0306,2020,3,1,4.09,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-03-Q2,100.93,93.34,89.67,4.09,91.505,91.1167,1.9544,0.0332,2020,3,2,8.13,Alza,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-04-Q1,100.0,100.93,93.34,8.13,97.135,94.6467,5.7426,0.1256,2020,4,1,-0.92,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-04-Q2,101.25,100.0,100.93,-0.92,100.465,98.09,4.1398,0.0714,2020,4,2,1.25,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-05-Q1,110.0,101.25,100.0,1.25,100.625,100.7267,0.6493,0.0032,2020,5,1,8.64,Alza,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-05-Q2,107.0,110.0,101.25,8.64,105.625,103.75,5.4486,0.1,2020,5,2,-2.73,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-06-Q1,106.67,107.0,110.0,-2.73,108.5,106.0833,4.4464,0.0568,2020,6,1,-0.31,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-06-Q2,104.67,106.67,107.0,-0.31,106.835,107.89,1.8347,-0.0303,2020,6,2,-1.87,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-07-Q1,100.0,104.67,106.67,-1.87,105.67,106.1133,1.2608,-0.0218,2020,7,1,-4.46,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-07-Q2,96.67,100.0,104.67,-4.46,102.335,103.78,3.4229,-0.0625,2020,7,2,-3.33,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-08-Q1,90.84,96.67,100.0,-3.33,98.335,100.4467,4.0187,-0.0764,2020,8,1,-6.03,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-08-Q2,91.25,90.84,96.67,-6.03,93.755,95.8367,4.6365,-0.0916,2020,8,2,0.45,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-09-Q1,92.22,91.25,90.84,0.45,91.045,92.92,3.2541,-0.0561,2020,9,1,1.06,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-09-Q2,90.33,92.22,91.25,1.06,91.735,91.4367,0.7087,0.0152,2020,9,2,-2.05,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-10-Q1,88.34,90.33,92.22,-2.05,91.275,91.2667,0.9451,-0.0101,2020,10,1,-2.2,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-10-Q2,86.67,88.34,90.33,-2.2,89.335,90.2967,1.9402,-0.0421,2020,10,2,-1.89,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-11-Q1,86.67,86.67,88.34,-1.89,87.505,88.4467,1.8323,-0.0405,2020,11,1,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-11-Q2,90.0,86.67,86.67,0.0,86.67,87.2267,0.9642,-0.0189,2020,11,2,3.84,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-12-Q1,79.45,90.0,86.67,3.84,88.335,87.78,1.9226,0.0384,2020,12,1,-11.72,Caída,no_perecedero,57,0,0
Quinua (qq),AZUAY,2020-12-Q2,79.67,79.45,90.0,-11.72,84.725,85.3733,5.3932,-0.0833,2020,12,2,0.28,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-01-Q1,76.67,79.67,79.45,0.28,79.56,83.04,6.0285,-0.1148,2021,1,1,-3.77,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-01-Q2,76.67,76.67,79.67,-3.77,78.17,78.5967,1.6722,-0.035,2021,1,2,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-02-Q1,76.67,76.67,76.67,0.0,76.67,77.67,1.7321,-0.0377,2021,2,1,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-02-Q2,76.67,76.67,76.67,0.0,76.67,76.67,0.0,0.0,2021,2,2,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-03-Q1,77.5,76.67,76.67,0.0,76.67,76.67,0.0,0.0,2021,3,1,1.08,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-03-Q2,78.0,77.5,76.67,1.08,77.085,76.9467,0.4792,0.0108,2021,3,2,0.65,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-04-Q1,75.84,78.0,77.5,0.65,77.75,77.39,0.6718,0.0173,2021,4,1,-2.77,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-04-Q2,75.84,75.84,78.0,-2.77,76.92,77.1133,1.1307,-0.0214,2021,4,2,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-05-Q1,76.67,75.84,75.84,0.0,75.84,76.56,1.2471,-0.0277,2021,5,1,1.09,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-05-Q2,76.67,76.67,75.84,1.09,76.255,76.1167,0.4792,0.0109,2021,5,2,0.0,Estable,no_perecedero,57,0,0
Quinua (qq),AZUAY,2021-06-Q1,76.67,76.67,76.67,0.0,76.67,76.3933,0.4792,0.0109,2021,6,1,0.0,Estable,no_perecedero,57,0,0
